3.122500032186508179e-01,2.499967813491821289e-04,3.200041399263480607e-02,8.000103498158701518e-03
3.127499967813491821e-01,2.499967813491821289e-04,2.400031049447610629e-02,6.928292862310189357e-03
3.132499903440475464e-01,2.499967813491821289e-04,1.600020699631740304e-02,5.656927433742238269e-03
3.137499988079071045e-01,2.500116825103759766e-04,2.999860003917522583e-02,7.745605224084186995e-03
3.142500072717666626e-01,2.499967813491821289e-04,1.600020699631740304e-02,5.656927433742238269e-03
3.147500008344650269e-01,2.499967813491821289e-04,3.600046574171415770e-02,8.485391150613356970e-03
3.152499943971633911e-01,2.499967813491821289e-04,3.800049161625383004e-02,8.717910671585001742e-03
3.157500028610229492e-01,2.500116825103759766e-04,2.599878670061853136e-02,7.210766042225487393e-03
3.162500113248825073e-01,2.499967813491821289e-04,3.400043986717447841e-02,8.246317934695416088e-03
3.167500048875808716e-01,2.499967813491821289e-04,2.800036224355545444e-02,7.483411587210388530e-03
3.172499984502792358e-01,2.499967813491821289e-04,3.600046574171415770e-02,8.485391150613356970e-03
3.177499920129776001e-01,2.499967813491821289e-04,2.600033636901578210e-02,7.211195842907506051e-03
3.182500004768371582e-01,2.500116825103759766e-04,3.799822671628862170e-02,8.717391067897340209e-03
3.187500089406967163e-01,2.499967813491821289e-04,3.400043986717447841e-02,8.246317934695416088e-03
3.192500025033950806e-01,2.499967813491821289e-04,4.600059511441252635e-02,9.591787136558465113e-03
3.197499960660934448e-01,2.499967813491821289e-04,2.800036224355545444e-02,7.483411587210388530e-03
3.202499896287918091e-01,2.499967813491821289e-04,3.600046574171415770e-02,8.485391150613356970e-03
3.207499980926513672e-01,2.500116825103759766e-04,3.999813338556696546e-02,8.943854522323154560e-03
3.212500065565109253e-01,2.499967813491821289e-04,3.000038811809513026e-02,7.746066904076085932e-03
3.217500001192092896e-01,2.499967813491821289e-04,5.600072448711090889e-02,1.058314215945290078e-02
3.222499936819076538e-01,2.499967813491821289e-04,3.400043986717447841e-02,8.246317934695416088e-03
3.227500021457672119e-01,2.500116825103759766e-04,4.599785339340201062e-02,9.591215448208447944e-03
3.232500106096267700e-01,2.499967813491821289e-04,3.600046574171415770e-02,8.485391150613356970e-03
3.237500041723251343e-01,2.499967813491821289e-04,4.000051749079350238e-02,8.944387624458359845e-03
3.242499977350234985e-01,2.499967813491821289e-04,5.600072448711090889e-02,1.058314215945290078e-02
3.247499912977218628e-01,2.499967813491821289e-04,4.800062098895221258e-02,9.798085729971778984e-03
3.252499997615814209e-01,2.500116825103759766e-04,5.599738673979375719e-02,1.058251138450001794e-02
3.257500082254409790e-01,2.499967813491821289e-04,5.000064686349188492e-02,1.000012937269837560e-02
3.262500017881393433e-01,2.499967813491821289e-04,5.000064686349188492e-02,1.000012937269837560e-02
3.267499953508377075e-01,2.499967813491821289e-04,5.600072448711090889e-02,1.058314215945290078e-02
3.272499889135360718e-01,2.499967813491821289e-04,5.800075036165058817e-02,1.077046895292946803e-02
3.277499973773956299e-01,2.500116825103759766e-04,5.399748007051541343e-02,1.039181988475783996e-02
3.282500058412551880e-01,2.499967813491821289e-04,4.800062098895221258e-02,9.798085729971778984e-03
3.287499994039535522e-01,2.499967813491821289e-04,6.600085385980929142e-02,1.148927393099017161e-02
3.292499929666519165e-01,2.499967813491821289e-04,7.000090560888863611e-02,1.183231264204030221e-02
3.297500014305114746e-01,2.500116825103759766e-04,6.799682675546384059e-02,1.166135958274234011e-02
3.302500098943710327e-01,2.499967813491821289e-04,6.000077623619026052e-02,1.095459287079377474e-02
3.307500034570693970e-01,2.499967813491821289e-04,3.800049161625383004e-02,8.717910671585001742e-03
3.312499970197677612e-01,2.499967813491821289e-04,7.800100910704733936e-02,1.249015758324527846e-02
3.317499905824661255e-01,2.499967813491821289e-04,7.200093148342831539e-02,1.200015524723805314e-02
3.322499990463256836e-01,2.500116825103759766e-04,6.599692008618550376e-02,1.148858914889868202e-02
3.327500075101852417e-01,2.499967813491821289e-04,5.200067273803156420e-02,1.019817096196828053e-02
3.332500010728836060e-01,2.499967813491821289e-04,6.000077623619026052e-02,1.095459287079377474e-02
3.337499946355819702e-01,2.499967813491821289e-04,6.200080211072993286e-02,1.113567278899995315e-02
3.342500030994415283e-01,2.500116825103759766e-04,8.599598677896898302e-02,1.311426503813434286e-02
3.347500115633010864e-01,2.499967813491821289e-04,7.600098323250766008e-02,1.232898750731264807e-02
3.352500051259994507e-01,2.499967813491821289e-04,9.800126785244410443e-02,1.400018112177772722e-02
3.357499986886978149e-01,2.499967813491821289e-04,9.200119022882505271e-02,1.356483545591677733e-02
3.362499922513961792e-01,2.499967813491821289e-04,9.400121610336473199e-02,1.371148658770904652e-02
3.367500007152557373e-01,2.500116825103759766e-04,9.799542679463908723e-02,1.399934668494843930e-02
3.372500091791152954e-01,2.499967813491821289e-04,7.200093148342831539e-02,1.200015524723805314e-02
3.377500027418136597e-01,2.499967813491821289e-04,8.600111260520602874e-02,1.311504671930726652e-02
3.382499963045120239e-01,2.499967813491821289e-04,7.200093148342831539e-02,1.200015524723805314e-02
3.387499898672103882e-01,2.499967813491821289e-04,7.800100910704733936e-02,1.249015758324527846e-02
3.392499983310699463e-01,2.500116825103759766e-04,9.799542679463908723e-02,1.399934668494843930e-02
3.397500067949295044e-01,2.499967813491821289e-04,9.800126785244410443e-02,1.400018112177772722e-02
3.402500003576278687e-01,2.499967813491821289e-04,1.140014748487614971e-01,1.509986421903213721e-02
3.407499939203262329e-01,2.499967813491821289e-04,1.020013196015234491e-01,1.428304163825891253e-02
3.412500023841857910e-01,2.500116825103759766e-04,1.019952401331957748e-01,1.428219034241683984e-02
3.417500108480453491e-01,2.499967813491821289e-04,1.120014489742218178e-01,1.496682317442077706e-02
3.422500044107437134e-01,2.499967813491821289e-04,1.300016818450789036e-01,1.612472410380507912e-02
3.427499979734420776e-01,2.499967813491821289e-04,1.140014748487614971e-01,1.509986421903213721e-02
3.432499915361404419e-01,2.499967813491821289e-04,1.220015783469202003e-01,1.562070143842842276e-02
3.437500000000000000e-01,2.500116825103759766e-04,1.319938401723710075e-01,1.624731858690489292e-02
3.442500084638595581e-01,2.499967813491821289e-04,1.360017594686979137e-01,1.649263586939083218e-02
3.447500020265579224e-01,2.499967813491821289e-04,1.200015524723805210e-01,1.549213380815217186e-02
3.452499955892562866e-01,2.499967813491821289e-04,1.280016559705392243e-01,1.600020699631740304e-02
3.457499891519546509e-01,2.499967813491821289e-04,1.340017335941582621e-01,1.637091733597995438e-02
3.462499976158142090e-01,2.500116825103759766e-04,1.359936535109276812e-01,1.649165287762367413e-02
3.467500060796737671e-01,2.499967813491821289e-04,1.300016818450789036e-01,1.612472410380507912e-02
3.472499996423721313e-01,2.499967813491821289e-04,1.240016042214598657e-01,1.574821948435276356e-02
3.477499932050704956e-01,2.499967813491821289e-04,1.480019147159359616e-01,1.720487311529167451e-02
3.482500016689300537e-01,2.500116825103759766e-04,1.519929068651544868e-01,1.743478213579468042e-02
3.487500101327896118e-01,2.499967813491821289e-04,1.360017594686979137e-01,1.649263586939083218e-02
3.492500036954879761e-01,2.499967813491821289e-04,1.380017853432376207e-01,1.661346265590485718e-02
3.497499972581863403e-01,2.499967813491821289e-04,1.560020182140946787e-01,1.766375025040263155e-02
3.502499908208847046e-01,2.499967813491821289e-04,1.480019147159359616e-01,1.720487311529167451e-02
3.507499992847442627e-01,2.500116825103759766e-04,1.299939335030926568e-01,1.612376304026330934e-02
3.512500077486038208e-01,2.499967813491821289e-04,1.920024839558088503e-01,1.959617145994355797e-02
3.517500013113021851e-01,2.499967813491821289e-04,1.380017853432376207e-01,1.661346265590485718e-02
3.522499948740005493e-01,2.499967813491821289e-04,1.460018888413963101e-01,1.708822856279895719e-02
3.527499884366989136e-01,2.499967813491821289e-04,1.640021217122533681e-01,1.811100458019686277e-02
3.532499969005584717e-01,2.500116825103759766e-04,1.739918802272163167e-01,1.865388757515948695e-02
3.537500053644180298e-01,2.499967813491821289e-04,1.680021734613327267e-01,1.833053992389662920e-02
3.542499989271163940e-01,2.499967813491821289e-04,1.860024063321898125e-01,1.928755104701013884e-02
3.547499924898147583e-01,2.499967813491821289e-04,1.740022510849517645e-01,1.865499944781700767e-02
3.552500009536743164e-01,2.500116825103759766e-04,1.519929068651544868e-01,1.743478213579468042e-02
3.557500094175338745e-01,2.499967813491821289e-04,2.160027944502849462e-01,2.078487858693056634e-02
3.562500029802322388e-01,2.499967813491821289e-04,1.660021475867930474e-01,1.822110288656370036e-02
3.567499965429306030e-01,2.499967813491821289e-04,2.040026392030468982e-01,2.019927119676538652e-02
3.572499901056289673e-01,2.499967813491821289e-04,2.000025874539675397e-01,2.000025874539675119e-02
3.577499985694885254e-01,2.500116825103759766e-04,1.779916935657730181e-01,1.886708178384610343e-02
3.582500070333480835e-01,2.499967813491821289e-04,2.160027944502849462e-01,2.078487858693056634e-02
3.587500005960464478e-01,2.499967813491821289e-04,2.480032084429197314e-01,2.227134557799990630e-02
3.592499941587448120e-01,2.499967813491821289e-04,2.200028461993643047e-01,2.097644833786456789e-02
3.597500026226043701e-01,2.500116825103759766e-04,2.259894536284533795e-01,2.125929950628933571e-02
3.602500110864639282e-01,2.499967813491821289e-04,2.000025874539675397e-01,2.000025874539675119e-02
3.607500046491622925e-01,2.499967813491821289e-04,2.060026650775865498e-01,2.029804572808190100e-02
3.612499982118606567e-01,2.499967813491821289e-04,2.200028461993643047e-01,2.097644833786456789e-02
3.617499917745590210e-01,2.499967813491821289e-04,2.400031049447610421e-01,2.190918574158754947e-02
3.622500002384185791e-01,2.500116825103759766e-04,2.339890803055667545e-01,2.163229812667646218e-02
3.627500087022781372e-01,2.499967813491821289e-04,2.240028979484436356e-01,2.116628431890580156e-02
3.632500022649765015e-01,2.499967813491821289e-04,2.860037000591735823e-01,2.391683090069484166e-02
3.637499958276748657e-01,2.499967813491821289e-04,2.220028720739039563e-01,2.107158011089651020e-02
3.642499893903732300e-01,2.499967813491821289e-04,2.600033636901578071e-01,2.280380351712549269e-02
3.647499978542327881e-01,2.500116825103759766e-04,2.559880536676286122e-01,2.262636108139075633e-02
3.652500063180923462e-01,2.499967813491821289e-04,2.020026133285072190e-01,2.010001127814727354e-02
3.657499998807907104e-01,2.499967813491821289e-04,2.400031049447610421e-01,2.190918574158754947e-02
3.662499934434890747e-01,2.499967813491821289e-04,2.620033895646974864e-01,2.289134243216184306e-02
3.667500019073486328e-01,2.500116825103759766e-04,2.459885203212368865e-01,2.218003792504318755e-02
3.672500103712081909e-01,2.499967813491821289e-04,2.680034671883165243e-01,2.315197332503166755e-02
3.677500039339065552e-01,2.499967813491821289e-04,2.980038553064116025e-01,2.441342707047498492e-02
3.682499974966049194e-01,2.499967813491821289e-04,2.720035189373958273e-01,2.332410932577349758e-02
3.687499910593032837e-01,2.499967813491821289e-04,2.500032343174594107e-01,2.236096906114589875e-02
3.692499995231628418e-01,2.500116825103759766e-04,2.499883336597935324e-01,2.235963630580788813e-02
3.697500079870223999e-01,2.499967813491821289e-04,2.440031566938404006e-01,2.209100782800638846e-02
3.702500015497207642e-01,2.499967813491821289e-04,3.040039329300306403e-01,2.465797501462529615e-02
3.707499951124191284e-01,2.499967813491821289e-04,2.440031566938404006e-01,2.209100782800638846e-02
3.712499886751174927e-01,2.499967813491821289e-04,2.920037776827926201e-01,2.416640459044158695e-02
3.717499971389770508e-01,2.500116825103759766e-04,2.459885203212368865e-01,2.218003792504318755e-02
3.722500056028366089e-01,2.499967813491821289e-04,2.920037776827926201e-01,2.416640459044158695e-02
3.727499991655349731e-01,2.499967813491821289e-04,3.160040881772687160e-01,2.513993541787358163e-02
3.732499927282333374e-01,2.499967813491821289e-04,3.160040881772687160e-01,2.513993541787358163e-02
3.737500011920928955e-01,2.500116825103759766e-04,3.119854404074223209e-01,2.497882629325378842e-02
3.742500096559524536e-01,2.499967813491821289e-04,3.380043727972051326e-01,2.600033636901578210e-02
3.747500032186508179e-01,2.499967813491821289e-04,3.520045539189828321e-01,2.653334158740210461e-02
3.752499967813491821e-01,2.499967813491821289e-04,3.220041658008877539e-01,2.537748339200203776e-02
3.757499903440475464e-01,2.499967813491821289e-04,2.640034154392371657e-01,2.297854786198034321e-02
3.762499988079071045e-01,2.500116825103759766e-04,3.539834804622676856e-01,2.660702770680804796e-02
3.767500072717666626e-01,2.499967813491821289e-04,3.460044762953638497e-01,2.630623320236626789e-02
3.772500008344650269e-01,2.499967813491821289e-04,3.920050714097764177e-01,2.800036224355545444e-02
3.777499943971633911e-01,2.499967813491821289e-04,3.300042692990464710e-01,2.569079752181025258e-02
3.782500028610229492e-01,2.500116825103759766e-04,3.439839471158759321e-01,2.622853007626868571e-02
3.787500113248825073e-01,2.499967813491821289e-04,3.440044504208241150e-01,2.623009343861453305e-02
3.792500048875808716e-01,2.499967813491821289e-04,3.740048385389192487e-01,2.734994249136316058e-02
3.797499984502792358e-01,2.499967813491821289e-04,3.840049679116177006e-01,2.771317144924075743e-02
3.802499920129776001e-01,2.499967813491821289e-04,3.620046832916812285e-01,2.690759620047660297e-02
3.807500004768371582e-01,2.500116825103759766e-04,3.499836671237109842e-01,2.645627846125004484e-02
3.812500089406967163e-01,2.499967813491821289e-04,3.360043469226654533e-01,2.592329816599609274e-02
3.817500025033950806e-01,2.499967813491821289e-04,3.760048644134589280e-01,2.742297317541809304e-02
3.822499960660934448e-01,2.499967813491821289e-04,3.540045797935225669e-01,2.660861362966117014e-02
3.827499896287918091e-01,2.499967813491821289e-04,4.300055630260301576e-01,2.932613599245665129e-02
3.832499980926513672e-01,2.500116825103759766e-04,4.119807738713398004e-01,2.870406064095719009e-02
3.837500065565109253e-01,2.499967813491821289e-04,3.780048902879986628e-01,2.749580988584494207e-02
3.842500001192092896e-01,2.499967813491821289e-04,3.920050714097764177e-01,2.800036224355545444e-02
3.847499936819076538e-01,2.499967813491821289e-04,4.260055112769508545e-01,2.918941666512719565e-02
3.852500021457672119e-01,2.500116825103759766e-04,4.099808672020614497e-01,2.863430583398039395e-02
3.857500106096267700e-01,2.499967813491821289e-04,4.000051749079350794e-01,2.828463716871118874e-02
3.862500041723251343e-01,2.499967813491821289e-04,4.640060028932047054e-01,3.046348653270240445e-02
3.867499977350234985e-01,2.499967813491821289e-04,4.040052266570144379e-01,2.842570855340803906e-02
3.872499912977218628e-01,2.499967813491821289e-04,4.680060546422840084e-01,3.059451288590483986e-02
3.877499997615814209e-01,2.500116825103759766e-04,5.039764806581437107e-01,3.174753415350004687e-02
3.882500082254409790e-01,2.499967813491821289e-04,4.760061581404427256e-01,3.085489641403953848e-02
3.887500017881393433e-01,2.499967813491821289e-04,5.060065462585379148e-01,3.181235900092183738e-02
3.892499953508377075e-01,2.499967813491821289e-04,4.540058735205063090e-01,3.013342818588684441e-02
3.897499889135360718e-01,2.499967813491821289e-04,4.880063133876808013e-01,3.124140287685684553e-02
3.902499973773956299e-01,2.500116825103759766e-04,5.099762006659788183e-01,3.193594847323505403e-02
3.907500058412551880e-01,2.499967813491821289e-04,4.700060805168237432e-01,3.065981608269405939e-02
3.912499994039535522e-01,2.499967813491821289e-04,5.200067273803156143e-01,3.224944820761015823e-02
3.917499929666519165e-01,2.499967813491821289e-04,5.200067273803156143e-01,3.224944820761015823e-02
3.922500014305114746e-01,2.500116825103759766e-04,5.099762006659788183e-01,3.193594847323505403e-02
3.927500098943710327e-01,2.499967813491821289e-04,5.300068567530139552e-01,3.255806239918879186e-02
3.932500034570693970e-01,2.499967813491821289e-04,5.080065721330775386e-01,3.187516727332361660e-02
3.937499970197677612e-01,2.499967813491821289e-04,5.260068050039345966e-01,3.243496909497239900e-02
3.942499905824661255e-01,2.499967813491821289e-04,5.280068308784743314e-01,3.249657403005189182e-02
3.947499990463256836e-01,2.500116825103759766e-04,5.039764806581437107e-01,3.174753415350004687e-02
3.952500075101852417e-01,2.499967813491821289e-04,5.340069085020933137e-01,3.268069207019837913e-02
3.957500010728836060e-01,2.499967813491821289e-04,5.900076329892042226e-01,3.435157248444846434e-02
3.962499946355819702e-01,2.499967813491821289e-04,5.520071413729504828e-01,3.322692531180971437e-02
3.967500030994415283e-01,2.500116825103759766e-04,5.059763873274222279e-01,3.181046292516781504e-02
3.972500115633010864e-01,2.499967813491821289e-04,5.300068567530139552e-01,3.255806239918879186e-02
3.977500051259994507e-01,2.499967813491821289e-04,5.440070378747916546e-01,3.298527173878166435e-02
3.982499986886978149e-01,2.499967813491821289e-04,6.020077882364422983e-01,3.469915205228055882e-02
3.987499922513961792e-01,2.499967813491821289e-04,5.100065980076172734e-01,3.193785202860689038e-02
3.992500007152557373e-01,2.500116825103759766e-04,5.279753606894840301e-01,3.249463717380978584e-02
3.997500091791152954e-01,2.499967813491821289e-04,5.820075294910456165e-01,3.411788560504598611e-02
4.002500027418136597e-01,2.499967813491821289e-04,5.660073224947280712e-01,3.364564295965197238e-02
4.007499963045120239e-01,2.499967813491821289e-04,6.140079434836803740e-01,3.504328429443015480e-02
4.012499898672103882e-01,2.499967813491821289e-04,5.540071672474901066e-01,3.328706459235192955e-02
4.017499983310699463e-01,2.500116825103759766e-04,5.699734007443293393e-01,3.376231042834368368e-02
4.022500067949295044e-01,2.499967813491821289e-04,5.140066497566965209e-01,3.206285388418887022e-02
4.027500003576278687e-01,2.499967813491821289e-04,5.240067791293949728e-01,3.237324692848999458e-02
4.032499939203262329e-01,2.499967813491821289e-04,4.680060546422840084e-01,3.059451288590483986e-02
4.037500023841857910e-01,2.500116825103759766e-04,5.279753606894840301e-01,3.249463717380978584e-02
4.042500108480453491e-01,2.499967813491821289e-04,5.400069861257124071e-01,3.286377861238132247e-02
4.047500044107437134e-01,2.499967813491821289e-04,5.420070120002520309e-01,3.292458121498951368e-02
4.052499979734420776e-01,2.499967813491821289e-04,5.460070637493313894e-01,3.304585080127453445e-02
4.057499915361404419e-01,2.499967813491821289e-04,5.340069085020933137e-01,3.268069207019837913e-02
4.062500000000000000e-01,2.500116825103759766e-04,5.279753606894840301e-01,3.249463717380978584e-02
4.067500084638595581e-01,2.499967813491821289e-04,6.140079434836803740e-01,3.504328429443015480e-02
4.072500020265579224e-01,2.499967813491821289e-04,5.200067273803156143e-01,3.224944820761015823e-02
4.077499955892562866e-01,2.499967813491821289e-04,5.580072189965694651e-01,3.340701836699985772e-02
4.082499891519546509e-01,2.499967813491821289e-04,5.740074259928867884e-01,3.388258703469514133e-02
4.087499976158142090e-01,2.500116825103759766e-04,5.299752673587623253e-01,3.255612187812553793e-02
4.092500060796737671e-01,2.499967813491821289e-04,5.420070120002520309e-01,3.292458121498951368e-02
4.097499996423721313e-01,2.499967813491821289e-04,5.620072707456487127e-01,3.352654296480211266e-02
4.102499932050704956e-01,2.499967813491821289e-04,5.820075294910456165e-01,3.411788560504598611e-02
4.107500016689300537e-01,2.500116825103759766e-04,5.459745207129891309e-01,3.304388120711544002e-02
4.112500101327896118e-01,2.499967813491821289e-04,5.440070378747916546e-01,3.298527173878166435e-02
4.117500036954879761e-01,2.499967813491821289e-04,5.660073224947280712e-01,3.364564295965197238e-02
4.122499972581863403e-01,2.499967813491821289e-04,5.700073742438075408e-01,3.376432284477262624e-02
4.127499908208847046e-01,2.499967813491821289e-04,6.540084609744738486e-01,3.616675053300778819e-02
4.132499992847442627e-01,2.500116825103759766e-04,6.099715341298962423e-01,3.492686844216534581e-02
4.137500077486038208e-01,2.499967813491821289e-04,5.960077106128232050e-01,3.452579966707217812e-02
4.142500013113021851e-01,2.499967813491821289e-04,6.580085127235530962e-01,3.627718361607575742e-02
4.147499948740005493e-01,2.499967813491821289e-04,6.500084092253944901e-01,3.605597921453753546e-02
4.152499884366989136e-01,2.499967813491821289e-04,6.300081504799978083e-01,3.549693792612090837e-02
4.157499969005584717e-01,2.500116825103759766e-04,6.739685475468033538e-01,3.671340617707234688e-02
4.162500053644180298e-01,2.499967813491821289e-04,6.600085385980929420e-01,3.633227428352515942e-02
4.167499989271163940e-01,2.499967813491821289e-04,6.440083316017755077e-01,3.588918119186725042e-02
4.172499924898147583e-01,2.499967813491821289e-04,7.740100134468543835e-01,3.934514015792180130e-02
4.177500009536743164e-01,2.500116825103759766e-04,6.939676142395869718e-01,3.725413346168360978e-02
4.182500094175338745e-01,2.499967813491821289e-04,7.420095994542195150e-01,3.852321894734731661e-02
4.187500029802322388e-01,2.499967813491821289e-04,7.460096512032988736e-01,3.862691555202040633e-02
4.192499965429306030e-01,2.499967813491821289e-04,7.300094442069814393e-01,3.821044068147200212e-02
4.197499901056289673e-01,2.499967813491821289e-04,7.840101428195528355e-01,3.959849203619567048e-02
4.202499985694885254e-01,2.500116825103759766e-04,7.479650943101022742e-01,3.867635428137174147e-02
4.207500070333480835e-01,2.499967813491821289e-04,7.100091854615847575e-01,3.768337487651561568e-02
4.212500005960464478e-01,2.499967813491821289e-04,7.560097805759973255e-01,3.888494724899414084e-02
4.217499941587448120e-01,2.499967813491821289e-04,7.580098064505369493e-01,3.893634839139239329e-02
4.222500026226043701e-01,2.500116825103759766e-04,7.619644409950507846e-01,3.903662084887664363e-02
4.227500110864639282e-01,2.499967813491821289e-04,7.820101169450129897e-01,3.954795150247131935e-02
4.232500046491622925e-01,2.499967813491821289e-04,8.820114106719968428e-01,4.200054336533318167e-02
4.237499982118606567e-01,2.499967813491821289e-04,8.280107120594255576e-01,4.069450636775032853e-02
4.242499917745590210e-01,2.499967813491821289e-04,8.080104533140288758e-01,4.020002255629454707e-02
4.247500002384185791e-01,2.500116825103759766e-04,8.039624810498960938e-01,4.009800403637635985e-02
4.252500087022781372e-01,2.499967813491821289e-04,7.860101686940924592e-01,3.964896814596162444e-02
4.257500022649765015e-01,2.499967813491821289e-04,8.020103756904098935e-01,4.005048692625478440e-02
4.262499958276748657e-01,2.499967813491821289e-04,8.340107896830446510e-01,4.084168408637622177e-02
4.267499893903732300e-01,2.499967813491821289e-04,8.440109190557429919e-01,4.108580869966535487e-02
4.272499978542327881e-01,2.500116825103759766e-04,8.219616410734011946e-01,4.054437775911318154e-02
4.277500063180923462e-01,2.499967813491821289e-04,8.520110225539017090e-01,4.128006892558211405e-02
4.282499998807907104e-01,2.499967813491821289e-04,8.940115659192349185e-01,4.228529607294008452e-02
4.287499934434890747e-01,2.499967813491821289e-04,8.920115400446951837e-01,4.223797060083940569e-02
4.292500019073486328e-01,2.500116825103759766e-04,8.339610810890712989e-01,4.083924984605637187e-02
4.297500103712081909e-01,2.499967813491821289e-04,9.500122904063457163e-01,4.358955335792501218e-02
4.302500039339065552e-01,2.499967813491821289e-04,8.980116176683142770e-01,4.237978847250017250e-02
4.307499974966049194e-01,2.499967813491821289e-04,9.280120057864094107e-01,4.308187581171787212e-02
4.312499910593032837e-01,2.499967813491821289e-04,9.240119540373300522e-01,4.298892667255865829e-02
4.317499995231628418e-01,2.500116825103759766e-04,9.419560412301021257e-01,4.340304331522286396e-02
4.322500079870223999e-01,2.499967813491821289e-04,9.040116952919332594e-01,4.252113335119776794e-02
4.327500015497207642e-01,2.499967813491821289e-04,1.006013014893456736e+00,4.485590328942870575e-02
4.332499951124191284e-01,2.499967813491821289e-04,1.016013144266155077e+00,4.507829386084528933e-02
4.337499886751174927e-01,2.499967813491821289e-04,9.400121610336474864e-01,4.335952772401067967e-02
4.342499971389770508e-01,2.500116825103759766e-04,9.479557612379371223e-01,4.354105016051616067e-02
4.347500056028366089e-01,2.499967813491821289e-04,1.024013247764313794e+00,4.525541946993790615e-02
4.352499991655349731e-01,2.499967813491821289e-04,1.004012989018916890e+00,4.481129273310191508e-02
4.357499927282333374e-01,2.499967813491821289e-04,9.360121092845680169e-01,4.326717505744503978e-02
4.362500011920928955e-01,2.500116825103759766e-04,1.013952681324122640e+00,4.503121950061730883e-02
4.367500096559524536e-01,2.499967813491821289e-04,1.006013014893456736e+00,4.485590328942870575e-02
4.372500032186508179e-01,2.499967813491821289e-04,1.068013817004186627e+00,4.621747795341341752e-02
4.377499967813491821e-01,2.499967813491821289e-04,1.034013377137012135e+00,4.547585632942138800e-02
4.382499903440475464e-01,2.499967813491821289e-04,1.050013584133329569e+00,4.582634980974157474e-02
4.387499988079071045e-01,2.500116825103759766e-04,1.149946334835050488e+00,4.795607724104224145e-02
4.392500072717666626e-01,2.499967813491821289e-04,1.092014127498662779e+00,4.673389038332025763e-02
4.397500008344650269e-01,2.499967813491821289e-04,1.088014075749583309e+00,4.664821865154699515e-02
4.402499943971633911e-01,2.499967813491821289e-04,1.084014024000504062e+00,4.656238928969260588e-02
4.407500028610229492e-01,2.500116825103759766e-04,1.175945121535668880e+00,4.849515946220325779e-02
4.412500113248825073e-01,2.499967813491821289e-04,1.090014101624123155e+00,4.669107416692579171e-02
4.417500048875808716e-01,2.499967813491821289e-04,1.188015369476567162e+00,4.874486104507783774e-02
4.422499984502792358e-01,2.499967813491821289e-04,1.162015033107551387e+00,4.820850685116871009e-02
4.427499920129776001e-01,2.499967813491821289e-04,1.114014412118599084e+00,4.720230554588730754e-02
4.432500004768371582e-01,2.500116825103759766e-04,1.211943441582679082e+00,4.923183697171328033e-02
4.437500089406967163e-01,2.499967813491821289e-04,1.260016300959995617e+00,5.020025103783606890e-02
4.442500025033950806e-01,2.499967813491821289e-04,1.226015861092820902e+00,4.951831423606505023e-02
4.447499960660934448e-01,2.499967813491821289e-04,1.244016093963677960e+00,4.988050096251175208e-02
4.452499896287918091e-01,2.499967813491821289e-04,1.226015861092820902e+00,4.951831423606505023e-02
